"Id","dateonly","DayOfWeek","TimeOfDay","MinSleep"
4388161847,"04/27/16","Wednesday","01",62
4388161847,"04/27/16","Wednesday","02",70
4388161847,"04/27/16","Wednesday","03",61
4388161847,"04/27/16","Wednesday","04",57
4388161847,"04/27/16","Wednesday","21",52
4388161847,"04/27/16","Wednesday","22",66
4388161847,"04/27/16","Wednesday","23",62
4388161847,"04/28/16","Thursday","00",65
4388161847,"04/28/16","Thursday","01",63
4388161847,"04/28/16","Thursday","02",63
4388161847,"04/28/16","Thursday","03",60
4388161847,"04/28/16","Thursday","04",61
4388161847,"04/30/16","Saturday","00",51
4388161847,"04/30/16","Saturday","01",65
4388161847,"04/30/16","Saturday","02",63
4388161847,"04/30/16","Saturday","03",62
4388161847,"04/30/16","Saturday","04",60
4388161847,"04/30/16","Saturday","05",58
4388161847,"04/30/16","Saturday","14",45
4388161847,"04/30/16","Saturday","15",46
4388161847,"04/30/16","Saturday","22",61
4388161847,"04/30/16","Saturday","23",74
4388161847,"05/01/16","Sunday","00",63
4388161847,"05/01/16","Sunday","01",83
4388161847,"05/01/16","Sunday","02",60
4388161847,"05/01/16","Sunday","03",63
4388161847,"05/01/16","Sunday","04",60
4388161847,"05/01/16","Sunday","05",60
4388161847,"05/01/16","Sunday","06",61
4388161847,"05/01/16","Sunday","07",69
4388161847,"05/01/16","Sunday","08",1
4388161847,"05/01/16","Sunday","22",63
4388161847,"05/01/16","Sunday","23",60
4388161847,"05/02/16","Monday","00",18
4388161847,"05/02/16","Monday","01",22
4388161847,"05/02/16","Monday","02",61
4388161847,"05/02/16","Monday","03",60
4388161847,"05/02/16","Monday","04",60
4388161847,"05/02/16","Monday","05",45
4388161847,"05/03/16","Tuesday","22",54
4388161847,"05/03/16","Tuesday","23",63
4388161847,"05/04/16","Wednesday","00",62
4388161847,"05/04/16","Wednesday","01",60
4388161847,"05/04/16","Wednesday","02",78
4388161847,"05/04/16","Wednesday","03",62
4388161847,"05/04/16","Wednesday","04",62
4388161847,"05/04/16","Wednesday","20",23
4388161847,"05/04/16","Wednesday","21",60
4388161847,"05/04/16","Wednesday","22",74
4388161847,"05/04/16","Wednesday","23",61
4388161847,"05/05/16","Thursday","00",60
4388161847,"05/05/16","Thursday","01",60
4388161847,"05/05/16","Thursday","02",63
4388161847,"05/05/16","Thursday","03",70
4388161847,"05/05/16","Thursday","04",54
4388161847,"05/07/16","Saturday","00",59
4388161847,"05/07/16","Saturday","01",66
4388161847,"05/07/16","Saturday","02",65
4388161847,"05/07/16","Saturday","03",65
4388161847,"05/07/16","Saturday","04",60
4388161847,"05/07/16","Saturday","05",63
4388161847,"05/07/16","Saturday","06",60
4388161847,"05/07/16","Saturday","07",63
4388161847,"05/07/16","Saturday","08",19
4388161847,"05/08/16","Sunday","01",60
4388161847,"05/08/16","Sunday","02",62
4388161847,"05/08/16","Sunday","03",60
4388161847,"05/08/16","Sunday","04",60
4388161847,"05/08/16","Sunday","05",60
4388161847,"05/08/16","Sunday","06",60
4388161847,"05/08/16","Sunday","07",60
4388161847,"05/08/16","Sunday","08",7
4388161847,"05/08/16","Sunday","10",25
4388161847,"05/08/16","Sunday","11",60
4388161847,"05/08/16","Sunday","12",41
4388161847,"05/09/16","Monday","20",52
4388161847,"05/09/16","Monday","21",18
4388161847,"05/09/16","Monday","22",15
4388161847,"05/09/16","Monday","23",64
4388161847,"05/10/16","Tuesday","00",61
4388161847,"05/10/16","Tuesday","01",60
4388161847,"05/10/16","Tuesday","02",62
4388161847,"05/10/16","Tuesday","03",62
4388161847,"05/10/16","Tuesday","04",61
4388161847,"05/10/16","Tuesday","05",5
4388161847,"05/10/16","Tuesday","20",30
4388161847,"05/10/16","Tuesday","21",60
4388161847,"05/10/16","Tuesday","22",61
4388161847,"05/10/16","Tuesday","23",60
4388161847,"05/11/16","Wednesday","00",64
4388161847,"05/11/16","Wednesday","01",60
4388161847,"05/11/16","Wednesday","02",60
4388161847,"05/11/16","Wednesday","03",61
4388161847,"05/11/16","Wednesday","04",61
4445114986,"04/12/16","Tuesday","01",21
4445114986,"04/12/16","Tuesday","02",60
4445114986,"04/12/16","Tuesday","03",72
4445114986,"04/12/16","Tuesday","04",70
4445114986,"04/12/16","Tuesday","05",61
4445114986,"04/12/16","Tuesday","06",61
4445114986,"04/12/16","Tuesday","07",17
4445114986,"04/12/16","Tuesday","09",52
4445114986,"04/12/16","Tuesday","10",61
4445114986,"04/12/16","Tuesday","11",16
4445114986,"04/13/16","Wednesday","01",13
4445114986,"04/13/16","Wednesday","02",71
4445114986,"04/13/16","Wednesday","03",60
4445114986,"04/13/16","Wednesday","04",72
4445114986,"04/13/16","Wednesday","05",67
4445114986,"04/13/16","Wednesday","06",69
4445114986,"04/13/16","Wednesday","07",12
4445114986,"04/13/16","Wednesday","09",30
4445114986,"04/13/16","Wednesday","10",55
4445114986,"04/14/16","Thursday","03",60
4445114986,"04/14/16","Thursday","04",64
4445114986,"04/14/16","Thursday","05",71
4445114986,"04/14/16","Thursday","06",64
4445114986,"04/14/16","Thursday","07",62
4445114986,"04/14/16","Thursday","08",61
4445114986,"04/14/16","Thursday","09",77
4445114986,"04/14/16","Thursday","10",62
4445114986,"04/14/16","Thursday","11",25
4445114986,"04/15/16","Friday","00",26
4445114986,"04/15/16","Friday","01",56
4445114986,"04/15/16","Friday","02",66
4445114986,"04/15/16","Friday","03",69
4445114986,"04/15/16","Friday","04",64
4445114986,"04/15/16","Friday","05",60
4445114986,"04/15/16","Friday","06",76
4445114986,"04/15/16","Friday","07",15
4445114986,"04/16/16","Saturday","01",28
4445114986,"04/16/16","Saturday","02",69
4445114986,"04/16/16","Saturday","03",71
4445114986,"04/16/16","Saturday","04",72
4445114986,"04/16/16","Saturday","05",62
4445114986,"04/16/16","Saturday","06",60
4445114986,"04/16/16","Saturday","07",60
4445114986,"04/16/16","Saturday","08",67
4445114986,"04/16/16","Saturday","09",55
4445114986,"04/17/16","Sunday","02",48
4445114986,"04/17/16","Sunday","03",60
4445114986,"04/17/16","Sunday","04",11
4445114986,"04/19/16","Tuesday","01",24
4445114986,"04/19/16","Tuesday","02",72
4445114986,"04/19/16","Tuesday","03",62
4445114986,"04/19/16","Tuesday","04",60
4445114986,"04/19/16","Tuesday","05",62
4445114986,"04/19/16","Tuesday","06",27
4445114986,"04/19/16","Tuesday","08",9
4445114986,"04/19/16","Tuesday","09",64
4445114986,"04/19/16","Tuesday","10",71
4445114986,"04/19/16","Tuesday","11",16
4445114986,"04/20/16","Wednesday","02",4
4445114986,"04/20/16","Wednesday","03",64
4445114986,"04/20/16","Wednesday","04",62
4445114986,"04/20/16","Wednesday","05",60
4445114986,"04/20/16","Wednesday","06",60
4445114986,"04/20/16","Wednesday","07",62
4445114986,"04/20/16","Wednesday","08",65
4445114986,"04/20/16","Wednesday","09",72
4445114986,"04/20/16","Wednesday","10",39
4445114986,"04/21/16","Thursday","03",51
4445114986,"04/21/16","Thursday","04",60
4445114986,"04/21/16","Thursday","05",60
4445114986,"04/21/16","Thursday","06",69
4445114986,"04/21/16","Thursday","07",65
4445114986,"04/21/16","Thursday","08",66
4445114986,"04/21/16","Thursday","09",68
4445114986,"04/21/16","Thursday","10",68
4445114986,"04/22/16","Friday","03",45
4445114986,"04/22/16","Friday","04",61
4445114986,"04/22/16","Friday","05",68
4445114986,"04/22/16","Friday","06",75
4445114986,"04/22/16","Friday","07",63
4445114986,"04/22/16","Friday","08",66
4445114986,"04/22/16","Friday","09",62
4445114986,"04/22/16","Friday","10",14
4445114986,"04/25/16","Monday","01",8
4445114986,"04/25/16","Monday","02",60
4445114986,"04/25/16","Monday","03",62
4445114986,"04/25/16","Monday","04",63
4445114986,"04/25/16","Monday","05",78
4445114986,"04/25/16","Monday","06",60
4445114986,"04/25/16","Monday","07",37
4445114986,"04/26/16","Tuesday","02",48
4445114986,"04/26/16","Tuesday","03",60
4445114986,"04/26/16","Tuesday","04",73
4445114986,"04/26/16","Tuesday","05",74
4445114986,"04/26/16","Tuesday","06",63
4445114986,"04/26/16","Tuesday","07",14
4445114986,"04/26/16","Tuesday","08",27
4445114986,"04/26/16","Tuesday","09",60
4445114986,"04/26/16","Tuesday","10",16
4445114986,"04/27/16","Wednesday","03",21
4445114986,"04/27/16","Wednesday","04",60
4445114986,"04/27/16","Wednesday","05",68
4445114986,"04/27/16","Wednesday","06",64
4445114986,"04/27/16","Wednesday","07",61
4445114986,"04/27/16","Wednesday","08",69
4445114986,"04/27/16","Wednesday","09",74
4445114986,"04/27/16","Wednesday","10",4
4445114986,"04/28/16","Thursday","04",62
4445114986,"04/28/16","Thursday","05",60
4445114986,"04/28/16","Thursday","06",63
4445114986,"04/28/16","Thursday","07",65
4445114986,"04/28/16","Thursday","08",67
4445114986,"04/28/16","Thursday","09",61
4445114986,"04/28/16","Thursday","10",66
4445114986,"04/28/16","Thursday","11",27
4445114986,"04/29/16","Friday","02",5
4445114986,"04/29/16","Friday","03",61
4445114986,"04/29/16","Friday","04",44
4445114986,"04/30/16","Saturday","02",50
4445114986,"04/30/16","Saturday","03",62
4445114986,"04/30/16","Saturday","04",62
4445114986,"04/30/16","Saturday","05",77
4445114986,"04/30/16","Saturday","06",75
4445114986,"04/30/16","Saturday","07",60
4445114986,"04/30/16","Saturday","08",4
4445114986,"05/01/16","Sunday","02",51
4445114986,"05/01/16","Sunday","03",60
4445114986,"05/01/16","Sunday","04",60
4445114986,"05/01/16","Sunday","05",60
4445114986,"05/01/16","Sunday","06",60
4445114986,"05/01/16","Sunday","07",25
4445114986,"05/01/16","Sunday","08",35
4445114986,"05/01/16","Sunday","09",66
4445114986,"05/01/16","Sunday","10",67
4445114986,"05/02/16","Monday","02",50
4445114986,"05/02/16","Monday","03",71
4445114986,"05/02/16","Monday","04",68
4445114986,"05/02/16","Monday","05",60
4445114986,"05/02/16","Monday","06",60
4445114986,"05/02/16","Monday","07",60
4445114986,"05/02/16","Monday","08",69
4445114986,"05/02/16","Monday","09",65
4445114986,"05/02/16","Monday","10",68
4445114986,"05/02/16","Monday","11",15
4445114986,"05/03/16","Tuesday","01",24
4445114986,"05/03/16","Tuesday","02",66
4445114986,"05/03/16","Tuesday","03",60
4445114986,"05/03/16","Tuesday","04",62
4445114986,"05/03/16","Tuesday","05",64
4445114986,"05/03/16","Tuesday","06",64
4445114986,"05/03/16","Tuesday","07",7
4445114986,"05/03/16","Tuesday","09",62
4445114986,"05/03/16","Tuesday","10",64
4445114986,"05/03/16","Tuesday","11",12
4445114986,"05/04/16","Wednesday","03",51
4445114986,"05/04/16","Wednesday","04",60
4445114986,"05/04/16","Wednesday","05",67
4445114986,"05/04/16","Wednesday","08",68
4445114986,"05/04/16","Wednesday","09",60
4445114986,"05/04/16","Wednesday","10",62
4445114986,"05/04/16","Wednesday","11",29
4445114986,"05/05/16","Thursday","01",51
4445114986,"05/05/16","Thursday","02",60
4445114986,"05/05/16","Thursday","03",61
4445114986,"05/05/16","Thursday","04",60
4445114986,"05/05/16","Thursday","05",85
4445114986,"05/05/16","Thursday","06",60
4445114986,"05/05/16","Thursday","07",9
4445114986,"05/05/16","Thursday","08",27
4445114986,"05/05/16","Thursday","09",60
4445114986,"05/05/16","Thursday","10",73
4445114986,"05/05/16","Thursday","11",27
4445114986,"05/06/16","Friday","02",42
4445114986,"05/06/16","Friday","03",69
4445114986,"05/06/16","Friday","04",70
4445114986,"05/06/16","Friday","05",62
4445114986,"05/06/16","Friday","06",60
4445114986,"05/06/16","Friday","07",9
4445114986,"05/06/16","Friday","09",50
4445114986,"05/06/16","Friday","10",72
4445114986,"05/06/16","Friday","11",1
4445114986,"05/07/16","Saturday","02",14
4445114986,"05/07/16","Saturday","03",63
4445114986,"05/07/16","Saturday","04",60
4445114986,"05/07/16","Saturday","05",60
4445114986,"05/07/16","Saturday","06",76
4445114986,"05/07/16","Saturday","07",27
4445114986,"05/07/16","Saturday","14",48
4445114986,"05/07/16","Saturday","15",60
4445114986,"05/07/16","Saturday","16",64
4445114986,"05/07/16","Saturday","17",10
4445114986,"05/08/16","Sunday","02",34
4445114986,"05/08/16","Sunday","03",77
4445114986,"05/08/16","Sunday","04",67
4445114986,"05/08/16","Sunday","05",61
4445114986,"05/08/16","Sunday","06",60
4445114986,"05/08/16","Sunday","07",60
4445114986,"05/08/16","Sunday","08",61
4445114986,"05/08/16","Sunday","09",5
4445114986,"05/09/16","Monday","00",22
4445114986,"05/09/16","Monday","01",69
4445114986,"05/09/16","Monday","02",69
4445114986,"05/09/16","Monday","03",79
4445114986,"05/09/16","Monday","04",70
4445114986,"05/09/16","Monday","05",60
4445114986,"05/09/16","Monday","06",70
4445114986,"05/09/16","Monday","07",69
4445114986,"05/09/16","Monday","08",70
4445114986,"05/09/16","Monday","09",47
4445114986,"05/10/16","Tuesday","02",5
4445114986,"05/10/16","Tuesday","03",60
4445114986,"05/10/16","Tuesday","04",60
4445114986,"05/10/16","Tuesday","05",68
4445114986,"05/10/16","Tuesday","06",60
4445114986,"05/10/16","Tuesday","07",63
4445114986,"05/10/16","Tuesday","08",70
4445114986,"05/10/16","Tuesday","09",65
4445114986,"05/10/16","Tuesday","10",3
4445114986,"05/11/16","Wednesday","01",41
4445114986,"05/11/16","Wednesday","02",60
4445114986,"05/11/16","Wednesday","03",60
4445114986,"05/11/16","Wednesday","04",69
4445114986,"05/11/16","Wednesday","05",62
4445114986,"05/11/16","Wednesday","06",64
4445114986,"05/11/16","Wednesday","07",61
4445114986,"05/11/16","Wednesday","08",66
4445114986,"05/11/16","Wednesday","09",62
4445114986,"05/11/16","Wednesday","10",18
4445114986,"05/12/16","Thursday","01",30
4445114986,"05/12/16","Thursday","02",60
4445114986,"05/12/16","Thursday","03",64
4445114986,"05/12/16","Thursday","04",65
4445114986,"05/12/16","Thursday","05",60
4445114986,"05/12/16","Thursday","06",60
4445114986,"05/12/16","Thursday","07",64
4445114986,"05/12/16","Thursday","08",60
4445114986,"05/12/16","Thursday","09",61
4558609924,"04/21/16","Thursday","00",69
4558609924,"04/21/16","Thursday","01",60
4558609924,"04/21/16","Thursday","02",24
4558609924,"04/25/16","Monday","22",20
4558609924,"04/25/16","Monday","23",71
4558609924,"04/26/16","Tuesday","00",51
4558609924,"04/28/16","Thursday","22",19
4558609924,"04/28/16","Thursday","23",65
4558609924,"04/29/16","Friday","00",61
4558609924,"04/29/16","Friday","01",43
4558609924,"05/01/16","Sunday","20",32
4558609924,"05/01/16","Sunday","21",74
4558609924,"05/01/16","Sunday","22",41
4558609924,"05/07/16","Saturday","23",58
4558609924,"05/08/16","Sunday","00",65
4558609924,"05/08/16","Sunday","01",22
4702921684,"04/11/16","Monday","23",53
4702921684,"04/12/16","Tuesday","00",60
4702921684,"04/12/16","Tuesday","01",61
4702921684,"04/12/16","Tuesday","02",62
4702921684,"04/12/16","Tuesday","03",66
4702921684,"04/12/16","Tuesday","04",60
4702921684,"04/12/16","Tuesday","05",60
4702921684,"04/12/16","Tuesday","06",31
4702921684,"04/12/16","Tuesday","22",14
4702921684,"04/12/16","Tuesday","23",60
4702921684,"04/13/16","Wednesday","00",63
4702921684,"04/13/16","Wednesday","01",63
4702921684,"04/13/16","Wednesday","02",59
4702921684,"04/13/16","Wednesday","03",66
4702921684,"04/13/16","Wednesday","04",61
4702921684,"04/13/16","Wednesday","05",66
4702921684,"04/13/16","Wednesday","06",11
4702921684,"04/13/16","Wednesday","23",48
4702921684,"04/14/16","Thursday","00",64
4702921684,"04/14/16","Thursday","01",60
4702921684,"04/14/16","Thursday","02",63
4702921684,"04/14/16","Thursday","03",71
4702921684,"04/14/16","Thursday","04",62
4702921684,"04/14/16","Thursday","05",62
4702921684,"04/14/16","Thursday","06",16
4702921684,"04/14/16","Thursday","23",29
4702921684,"04/15/16","Friday","00",61
4702921684,"04/15/16","Friday","01",60
4702921684,"04/15/16","Friday","02",60
4702921684,"04/15/16","Friday","03",51
4702921684,"04/16/16","Saturday","00",56
4702921684,"04/16/16","Saturday","01",60
4702921684,"04/16/16","Saturday","02",63
4702921684,"04/16/16","Saturday","03",62
4702921684,"04/16/16","Saturday","04",45
4702921684,"04/16/16","Saturday","05",73
4702921684,"04/16/16","Saturday","06",60
4702921684,"04/16/16","Saturday","07",13
4702921684,"04/16/16","Saturday","22",56
4702921684,"04/16/16","Saturday","23",60
4702921684,"04/17/16","Sunday","00",61
4702921684,"04/17/16","Sunday","01",68
4702921684,"04/17/16","Sunday","02",61
4702921684,"04/17/16","Sunday","03",60
4702921684,"04/17/16","Sunday","04",61
4702921684,"04/17/16","Sunday","05",63
4702921684,"04/17/16","Sunday","06",64
4702921684,"04/17/16","Sunday","07",62
4702921684,"04/17/16","Sunday","08",17
4702921684,"04/17/16","Sunday","21",14
4702921684,"04/17/16","Sunday","22",60
4702921684,"04/17/16","Sunday","23",66
4702921684,"04/18/16","Monday","00",61
4702921684,"04/18/16","Monday","01",68
4702921684,"04/18/16","Monday","02",60
4702921684,"04/18/16","Monday","03",5
4702921684,"04/18/16","Monday","21",2
4702921684,"04/18/16","Monday","22",68
4702921684,"04/18/16","Monday","23",62
4702921684,"04/19/16","Tuesday","00",60
4702921684,"04/19/16","Tuesday","01",69
4702921684,"04/19/16","Tuesday","02",60
4702921684,"04/19/16","Tuesday","03",64
4702921684,"04/19/16","Tuesday","04",61
4702921684,"04/19/16","Tuesday","05",66
4702921684,"04/19/16","Tuesday","06",5
4702921684,"04/19/16","Tuesday","21",1
4702921684,"04/19/16","Tuesday","22",60
4702921684,"04/19/16","Tuesday","23",60
4702921684,"04/20/16","Wednesday","00",60
4702921684,"04/20/16","Wednesday","01",70
4702921684,"04/20/16","Wednesday","02",60
4702921684,"04/20/16","Wednesday","03",62
4702921684,"04/20/16","Wednesday","04",62
4702921684,"04/20/16","Wednesday","05",47
4702921684,"04/20/16","Wednesday","22",25
4702921684,"04/20/16","Wednesday","23",60
4702921684,"04/21/16","Thursday","00",60
4702921684,"04/21/16","Thursday","01",61
4702921684,"04/21/16","Thursday","02",60
4702921684,"04/21/16","Thursday","03",60
4702921684,"04/21/16","Thursday","04",62
4702921684,"04/21/16","Thursday","05",55
4702921684,"04/22/16","Friday","23",27
4702921684,"04/23/16","Saturday","00",60
4702921684,"04/23/16","Saturday","01",60
4702921684,"04/23/16","Saturday","02",60
4702921684,"04/23/16","Saturday","03",60
4702921684,"04/23/16","Saturday","04",63
4702921684,"04/23/16","Saturday","05",65
4702921684,"04/23/16","Saturday","06",60
4702921684,"04/23/16","Saturday","07",30
4702921684,"04/23/16","Saturday","23",39
4702921684,"04/24/16","Sunday","00",61
4702921684,"04/24/16","Sunday","01",60
4702921684,"04/24/16","Sunday","02",60
4702921684,"04/24/16","Sunday","03",64
4702921684,"04/24/16","Sunday","04",61
4702921684,"04/24/16","Sunday","05",60
4702921684,"04/24/16","Sunday","06",68
4702921684,"04/24/16","Sunday","07",59
4702921684,"04/24/16","Sunday","23",41
4702921684,"04/25/16","Monday","00",61
4702921684,"04/25/16","Monday","01",61
4702921684,"04/25/16","Monday","02",62
4702921684,"04/25/16","Monday","03",62
4702921684,"04/25/16","Monday","04",60
4702921684,"04/25/16","Monday","05",43
4702921684,"04/25/16","Monday","22",23
4702921684,"04/25/16","Monday","23",60
4702921684,"04/26/16","Tuesday","00",60
4702921684,"04/26/16","Tuesday","01",60
4702921684,"04/26/16","Tuesday","02",62
4702921684,"04/26/16","Tuesday","03",61
4702921684,"04/26/16","Tuesday","04",60
4702921684,"04/26/16","Tuesday","05",52
4702921684,"04/26/16","Tuesday","22",50
4702921684,"04/26/16","Tuesday","23",60
4702921684,"04/27/16","Wednesday","00",62
4702921684,"04/27/16","Wednesday","01",63
4702921684,"04/27/16","Wednesday","02",60
4702921684,"04/27/16","Wednesday","03",61
4702921684,"04/27/16","Wednesday","04",60
4702921684,"04/27/16","Wednesday","05",49
4702921684,"04/27/16","Wednesday","22",43
4702921684,"04/27/16","Wednesday","23",60
4702921684,"04/28/16","Thursday","00",60
4702921684,"04/28/16","Thursday","01",64
4702921684,"04/28/16","Thursday","02",68
4702921684,"04/28/16","Thursday","03",60
4702921684,"04/28/16","Thursday","04",63
4702921684,"04/28/16","Thursday","05",63
4702921684,"04/28/16","Thursday","22",29
4702921684,"04/28/16","Thursday","23",62
4702921684,"04/29/16","Friday","00",64
4702921684,"04/29/16","Friday","01",67
4702921684,"04/29/16","Friday","02",60
4702921684,"04/29/16","Friday","03",61
4702921684,"04/29/16","Friday","04",60
4702921684,"04/29/16","Friday","05",58
4702921684,"04/29/16","Friday","22",32
4702921684,"04/29/16","Friday","23",60
4702921684,"04/30/16","Saturday","00",60
4702921684,"04/30/16","Saturday","01",60
4702921684,"04/30/16","Saturday","02",63
4702921684,"04/30/16","Saturday","03",66
4702921684,"04/30/16","Saturday","04",64
4702921684,"04/30/16","Saturday","05",63
4702921684,"04/30/16","Saturday","06",55
4702921684,"05/02/16","Monday","22",13
4702921684,"05/02/16","Monday","23",60
4702921684,"05/03/16","Tuesday","00",61
4702921684,"05/03/16","Tuesday","01",61
4702921684,"05/03/16","Tuesday","02",60
4702921684,"05/03/16","Tuesday","03",71
4702921684,"05/03/16","Tuesday","04",93
4702921684,"05/03/16","Tuesday","05",6
4702921684,"05/03/16","Tuesday","22",39
4702921684,"05/03/16","Tuesday","23",61
4702921684,"05/04/16","Wednesday","00",60
4702921684,"05/04/16","Wednesday","01",64
4702921684,"05/04/16","Wednesday","02",63
4702921684,"05/04/16","Wednesday","03",61
4702921684,"05/04/16","Wednesday","04",66
4702921684,"05/04/16","Wednesday","05",44
4702921684,"05/04/16","Wednesday","22",19
4702921684,"05/04/16","Wednesday","23",60
4702921684,"05/05/16","Thursday","00",60
4702921684,"05/05/16","Thursday","01",62
4702921684,"05/05/16","Thursday","02",62
4702921684,"05/05/16","Thursday","03",63
4702921684,"05/05/16","Thursday","04",62
4702921684,"05/05/16","Thursday","05",57
4702921684,"05/05/16","Thursday","22",33
4702921684,"05/05/16","Thursday","23",60
4702921684,"05/06/16","Friday","00",62
4702921684,"05/06/16","Friday","01",64
4702921684,"05/06/16","Friday","02",75
4702921684,"05/06/16","Friday","03",74
4702921684,"05/06/16","Friday","04",64
4702921684,"05/06/16","Friday","05",62
4702921684,"05/06/16","Friday","06",6
4702921684,"05/06/16","Friday","21",110
4702921684,"05/06/16","Friday","22",124
4702921684,"05/06/16","Friday","23",120
4702921684,"05/07/16","Saturday","00",124
4702921684,"05/07/16","Saturday","01",120
4702921684,"05/07/16","Saturday","02",128
4702921684,"05/07/16","Saturday","03",132
4702921684,"05/07/16","Saturday","04",120
4702921684,"05/07/16","Saturday","05",124
4702921684,"05/07/16","Saturday","06",34
4702921684,"05/08/16","Sunday","22",40
4702921684,"05/08/16","Sunday","23",64
4702921684,"05/09/16","Monday","00",67
4702921684,"05/09/16","Monday","01",60
4702921684,"05/09/16","Monday","02",60
4702921684,"05/09/16","Monday","03",61
4702921684,"05/09/16","Monday","04",60
4702921684,"05/09/16","Monday","05",67
4702921684,"05/09/16","Monday","06",3
4702921684,"05/09/16","Monday","22",8
4702921684,"05/09/16","Monday","23",62
4702921684,"05/10/16","Tuesday","00",60
4702921684,"05/10/16","Tuesday","01",64
4702921684,"05/10/16","Tuesday","02",65
4702921684,"05/10/16","Tuesday","03",60
4702921684,"05/10/16","Tuesday","04",61
4702921684,"05/10/16","Tuesday","05",61
4702921684,"05/10/16","Tuesday","06",5
4702921684,"05/10/16","Tuesday","22",23
4702921684,"05/10/16","Tuesday","23",61
4702921684,"05/11/16","Wednesday","00",60
4702921684,"05/11/16","Wednesday","01",60
4702921684,"05/11/16","Wednesday","02",62
4702921684,"05/11/16","Wednesday","03",63
4702921684,"05/11/16","Wednesday","04",53
4702921684,"05/11/16","Wednesday","22",23
4702921684,"05/11/16","Wednesday","23",61
4702921684,"05/12/16","Thursday","00",63
4702921684,"05/12/16","Thursday","01",72
4702921684,"05/12/16","Thursday","02",64
4702921684,"05/12/16","Thursday","03",68
4702921684,"05/12/16","Thursday","04",63
4702921684,"05/12/16","Thursday","05",62
4702921684,"05/12/16","Thursday","06",6
5553957443,"04/11/16","Monday","22",40
5553957443,"04/11/16","Monday","23",66
5553957443,"04/12/16","Tuesday","00",64
5553957443,"04/12/16","Tuesday","01",60
5553957443,"04/12/16","Tuesday","02",65
5553957443,"04/12/16","Tuesday","03",63
5553957443,"04/12/16","Tuesday","04",62
5553957443,"04/12/16","Tuesday","05",62
5553957443,"04/12/16","Tuesday","06",8
5553957443,"04/13/16","Wednesday","00",42
5553957443,"04/13/16","Wednesday","01",61
5553957443,"04/13/16","Wednesday","02",60
5553957443,"04/13/16","Wednesday","03",63
5553957443,"04/13/16","Wednesday","04",75
5553957443,"04/13/16","Wednesday","05",65
5553957443,"04/13/16","Wednesday","06",63
5553957443,"04/13/16","Wednesday","07",26
5553957443,"04/13/16","Wednesday","12",31
5553957443,"04/13/16","Wednesday","13",40
5553957443,"04/13/16","Wednesday","22",24
5553957443,"04/13/16","Wednesday","23",60
5553957443,"04/14/16","Thursday","00",66
5553957443,"04/14/16","Thursday","01",71
5553957443,"04/14/16","Thursday","02",82
5553957443,"04/14/16","Thursday","03",67
5553957443,"04/14/16","Thursday","04",66
5553957443,"04/14/16","Thursday","05",46
5553957443,"04/14/16","Thursday","23",59
5553957443,"04/15/16","Friday","00",63
5553957443,"04/15/16","Friday","01",65
5553957443,"04/15/16","Friday","02",63
5553957443,"04/15/16","Friday","03",65
5553957443,"04/15/16","Friday","04",62
5553957443,"04/15/16","Friday","05",67
5553957443,"04/15/16","Friday","23",57
5553957443,"04/16/16","Saturday","00",60
5553957443,"04/16/16","Saturday","01",63
5553957443,"04/16/16","Saturday","02",66
5553957443,"04/16/16","Saturday","03",71
5553957443,"04/16/16","Saturday","04",66
5553957443,"04/16/16","Saturday","05",61
5553957443,"04/16/16","Saturday","06",63
5553957443,"04/16/16","Saturday","07",61
5553957443,"04/16/16","Saturday","08",60
5553957443,"04/16/16","Saturday","09",20
5553957443,"04/16/16","Saturday","11",43
5553957443,"04/16/16","Saturday","12",31
5553957443,"04/17/16","Sunday","02",49
5553957443,"04/17/16","Sunday","03",63
5553957443,"04/17/16","Sunday","04",62
5553957443,"04/17/16","Sunday","05",81
5553957443,"04/17/16","Sunday","06",62
5553957443,"04/17/16","Sunday","07",71
5553957443,"04/17/16","Sunday","08",65
5553957443,"04/17/16","Sunday","09",2
5553957443,"04/17/16","Sunday","23",50
5553957443,"04/18/16","Monday","00",60
5553957443,"04/18/16","Monday","01",61
5553957443,"04/18/16","Monday","02",63
5553957443,"04/18/16","Monday","03",64
5553957443,"04/18/16","Monday","04",61
5553957443,"04/18/16","Monday","05",61
5553957443,"04/18/16","Monday","06",47
5553957443,"04/18/16","Monday","13",41
5553957443,"04/18/16","Monday","14",56
5553957443,"04/18/16","Monday","22",65
5553957443,"04/18/16","Monday","23",62
5553957443,"04/19/16","Tuesday","00",64
5553957443,"04/19/16","Tuesday","01",68
5553957443,"04/19/16","Tuesday","02",92
5553957443,"04/19/16","Tuesday","03",61
5553957443,"04/19/16","Tuesday","04",59
5553957443,"04/19/16","Tuesday","23",48
5553957443,"04/20/16","Wednesday","00",60
5553957443,"04/20/16","Wednesday","01",61
5553957443,"04/20/16","Wednesday","02",62
5553957443,"04/20/16","Wednesday","03",60
5553957443,"04/20/16","Wednesday","04",63
5553957443,"04/20/16","Wednesday","05",61
5553957443,"04/20/16","Wednesday","06",70
5553957443,"04/20/16","Wednesday","07",60
5553957443,"04/20/16","Wednesday","08",65
5553957443,"04/20/16","Wednesday","09",60
5553957443,"04/20/16","Wednesday","10",32
5553957443,"04/20/16","Wednesday","22",4
5553957443,"04/20/16","Wednesday","23",69
5553957443,"04/21/16","Thursday","00",63
