"Id","Date","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","TotalSleepRecords","TotalMinutesAsleep","TotalTimeInBed","TimeTakenToSleep","DayOfWeek"
3977333714,2016-05-03,14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,1,292,500,208,"Tuesday"
3977333714,2016-05-04,13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,1,213,336,123,"Wednesday"
3977333714,2016-05-05,12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,1,318,480,162,"Thursday"
3977333714,2016-05-06,11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,1,323,512,189,"Friday"
3977333714,2016-05-07,11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,1,237,443,206,"Saturday"
3977333714,2016-05-08,13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,2,259,456,197,"Sunday"
3977333714,2016-05-09,14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,NA,NA,NA,NA,"Monday"
3977333714,2016-05-10,13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,1,312,452,140,"Tuesday"
3977333714,2016-05-11,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,NA,NA,NA,NA,"Wednesday"
4020332650,2016-04-12,8539,6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,3654,1,501,541,40,"Tuesday"
4020332650,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,1440,1981,NA,NA,NA,NA,"Wednesday"
4020332650,2016-04-14,108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,1437,2011,NA,NA,NA,NA,"Thursday"
4020332650,2016-04-15,1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951,NA,NA,NA,NA,"Friday"
4020332650,2016-04-16,1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051,1,77,77,0,"Saturday"
4020332650,2016-04-17,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990,NA,NA,NA,NA,"Sunday"
4020332650,2016-04-18,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995,NA,NA,NA,NA,"Monday"
4020332650,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Tuesday"
4020332650,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Wednesday"
4020332650,2016-04-21,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Thursday"
4020332650,2016-04-22,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Friday"
4020332650,2016-04-23,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Saturday"
4020332650,2016-04-24,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Sunday"
4020332650,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Monday"
4020332650,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Tuesday"
4020332650,2016-04-27,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Wednesday"
4020332650,2016-04-28,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Thursday"
4020332650,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Friday"
4020332650,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Saturday"
4020332650,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,"Sunday"
4020332650,2016-05-02,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,NA,NA,NA,NA,"Monday"
4020332650,2016-05-03,4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,1,322,332,10,"Tuesday"
4020332650,2016-05-04,10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,1,478,536,58,"Wednesday"
4020332650,2016-05-05,11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,1,226,248,22,"Thursday"
4020332650,2016-05-06,4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704,1,385,408,23,"Friday"
4020332650,2016-05-07,6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975,NA,NA,NA,NA,"Saturday"
4020332650,2016-05-08,5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089,1,364,402,38,"Sunday"
4020332650,2016-05-09,4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785,NA,NA,NA,NA,"Monday"
4020332650,2016-05-10,5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,1,442,494,52,"Tuesday"
4020332650,2016-05-11,3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645,NA,NA,NA,NA,"Wednesday"
4020332650,2016-05-12,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120,NA,NA,NA,NA,"Thursday"
4057192912,2016-04-12,5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286,NA,NA,NA,NA,"Tuesday"
4057192912,2016-04-13,5974,4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,1280,2306,NA,NA,NA,NA,"Wednesday"
4057192912,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,1440,1776,NA,NA,NA,NA,"Thursday"
4057192912,2016-04-15,3984,2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,1527,NA,NA,NA,NA,"Friday"
4319703577,2016-04-12,7753,5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,1440,2115,NA,NA,NA,NA,"Tuesday"
4319703577,2016-04-13,8204,5.5,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,2135,NA,NA,NA,NA,"Wednesday"
4319703577,2016-04-14,10210,6.88000011444092,6.88000011444092,0,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,2302,1,535,557,22,"Thursday"
4319703577,2016-04-15,5664,3.79999995231628,3.79999995231628,0,0,0,3.79999995231628,0,0,0,228,752,1985,1,465,491,26,"Friday"
4319703577,2016-04-16,4744,3.1800000667572,3.1800000667572,0,0,0,3.1800000667572,0,0,0,194,724,1884,1,506,522,16,"Saturday"
4319703577,2016-04-17,29,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,1363,1464,NA,NA,NA,NA,"Sunday"
4319703577,2016-04-18,2276,1.54999995231628,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,1632,1,515,551,36,"Monday"
4319703577,2016-04-19,8925,5.98999977111816,5.98999977111816,0,0,0,5.98999977111816,0,0,0,311,604,2200,2,461,498,37,"Tuesday"
4319703577,2016-04-20,8954,6.01000022888184,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,0,18,306,671,2220,1,523,543,20,"Wednesday"
4319703577,2016-04-21,3702,2.48000001907349,2.48000001907349,0,0,0,0.349999994039536,0,0,0,34,1265,1792,1,59,65,6,"Thursday"
4319703577,2016-04-22,4500,3.01999998092651,3.01999998092651,0,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,1886,1,533,550,17,"Friday"
4319703577,2016-04-23,4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945,1,692,722,30,"Saturday"
4319703577,2016-04-24,4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880,1,467,501,34,"Sunday"
4319703577,2016-04-25,9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314,1,488,506,18,"Monday"
4319703577,2016-04-26,9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236,1,505,516,11,"Tuesday"
4319703577,2016-04-27,10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324,1,286,307,21,"Wednesday"
4319703577,2016-04-28,10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367,1,497,522,25,"Thursday"
4319703577,2016-04-29,7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175,1,523,546,23,"Friday"
4319703577,2016-04-30,8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092,1,490,516,26,"Saturday"
4319703577,2016-05-01,1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593,1,484,500,16,"Sunday"
4319703577,2016-05-02,9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270,1,478,506,28,"Monday"
4319703577,2016-05-03,9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235,1,474,512,38,"Tuesday"
4319703577,2016-05-04,10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282,NA,NA,NA,NA,"Wednesday"
4319703577,2016-05-05,13658,9.48999977111816,9.48999977111816,0,2.63000011444092,1.4099999666214,5.44999980926514,0,27,34,328,957,2530,NA,NA,NA,NA,"Thursday"
4319703577,2016-05-06,9524,6.42000007629395,6.42000007629395,0,0.409999996423721,0.469999998807907,5.46000003814697,0,6,11,314,692,2266,1,450,491,41,"Friday"
4319703577,2016-05-07,7937,5.32999992370605,5.32999992370605,0,0.189999997615814,1.04999995231628,4.07999992370605,0,3,28,279,586,2158,1,507,530,23,"Saturday"
4319703577,2016-05-08,3672,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,153,603,1792,1,602,638,36,"Sunday"
4319703577,2016-05-09,10378,6.96000003814697,6.96000003814697,0,0.140000000596046,0.560000002384186,6.25,0,2,14,374,490,2345,1,535,565,30,"Monday"
4319703577,2016-05-10,9487,6.36999988555908,6.36999988555908,0,0.209999993443489,0.46000000834465,5.69999980926514,0,3,12,329,555,2260,1,487,517,30,"Tuesday"
4319703577,2016-05-11,9129,6.13000011444092,6.13000011444092,0,0.200000002980232,0.740000009536743,5.17999982833862,0,3,18,311,574,2232,1,529,558,29,"Wednesday"
4319703577,2016-05-12,17,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,0,257,1,302,321,19,"Thursday"
4388161847,2016-04-12,10122,7.78000020980835,7.78000020980835,0,0,0,0,0,0,0,0,1440,2955,NA,NA,NA,NA,"Tuesday"
4388161847,2016-04-13,10993,8.44999980926514,8.44999980926514,0,0.0599999986588955,0.629999995231628,3.88000011444092,0,1,14,150,1275,3092,NA,NA,NA,NA,"Wednesday"
4388161847,2016-04-14,8863,6.82000017166138,6.82000017166138,0,0.129999995231628,1.07000005245209,5.61999988555908,0,10,35,219,945,2998,NA,NA,NA,NA,"Thursday"
4388161847,2016-04-15,8758,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,299,837,3066,1,499,526,27,"Friday"
4388161847,2016-04-16,6580,5.05999994277954,5.05999994277954,0,0.209999993443489,0.400000005960464,4.44999980926514,0,6,9,253,609,3073,2,426,448,22,"Saturday"
4388161847,2016-04-17,4660,3.57999992370605,3.57999992370605,0,0,0,3.57999992370605,0,0,0,201,721,2572,2,619,641,22,"Sunday"
4388161847,2016-04-18,11009,9.10000038146973,9.10000038146973,0,3.55999994277954,0.400000005960464,5.1399998664856,0,27,8,239,1017,3274,1,99,104,5,"Monday"
4388161847,2016-04-19,10181,7.82999992370605,7.82999992370605,0,1.37000000476837,0.689999997615814,5.76999998092651,0,20,16,249,704,3015,1,329,338,9,"Tuesday"
4388161847,2016-04-20,10553,8.11999988555908,8.11999988555908,0,1.10000002384186,1.72000002861023,5.28999996185303,0,19,42,228,696,3083,1,421,451,30,"Wednesday"
4388161847,2016-04-21,10055,7.73000001907349,7.73000001907349,0,0.370000004768372,0.389999985694885,6.98000001907349,0,7,12,272,853,3069,1,442,458,16,"Thursday"
4388161847,2016-04-22,12139,9.34000015258789,9.34000015258789,0,3.29999995231628,1.11000001430511,4.92000007629395,0,77,25,220,945,3544,1,82,85,3,"Friday"
4388161847,2016-04-23,13236,10.1800003051758,10.1800003051758,0,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,3306,1,478,501,23,"Saturday"
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,2885,3,552,595,43,"Sunday"
4388161847,2016-04-25,12961,9.97000026702881,9.97000026702881,0,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,3288,NA,NA,NA,NA,"Monday"
4388161847,2016-04-26,9461,7.28000020980835,7.28000020980835,0,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,2929,1,319,346,27,"Tuesday"
4388161847,2016-04-27,11193,8.60999965667725,8.60999965667725,0,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,3074,1,439,500,61,"Wednesday"
4388161847,2016-04-28,10074,7.75,7.75,0,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,2969,1,428,458,30,"Thursday"
4388161847,2016-04-29,9232,7.09999990463257,7.09999990463257,0,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,2979,NA,NA,NA,NA,"Friday"
4388161847,2016-04-30,12533,9.64000034332275,9.64000034332275,0,0.699999988079071,2,6.94000005722046,0,14,43,300,537,3283,2,409,430,21,"Saturday"
4388161847,2016-05-01,10255,7.8899998664856,7.8899998664856,0,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,2926,1,547,597,50,"Sunday"
4388161847,2016-05-02,10096,8.39999961853027,8.39999961853027,0,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,3147,2,368,376,8,"Monday"
4388161847,2016-05-03,12727,9.78999996185303,9.78999996185303,0,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,3290,NA,NA,NA,NA,"Tuesday"
4388161847,2016-05-04,12375,9.52000045776367,9.52000045776367,0,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,3162,1,390,414,24,"Wednesday"
4388161847,2016-05-05,9603,7.38000011444092,7.38000011444092,0,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,2899,1,471,495,24,"Thursday"
4388161847,2016-05-05,9603,7.38000011444092,7.38000011444092,0,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,2899,1,471,495,24,"Thursday"
4388161847,2016-05-06,13175,10.1300001144409,10.1300001144409,0,2.10999989509583,2.08999991416931,5.92999982833862,0,33,45,262,1100,3425,NA,NA,NA,NA,"Friday"
4388161847,2016-05-07,22770,17.5400009155273,17.5400009155273,0,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,4022,1,472,496,24,"Saturday"
4388161847,2016-05-08,17298,14.3800001144409,14.3800001144409,0,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,3934,2,529,541,12,"Sunday"
4388161847,2016-05-09,10218,7.8600001335144,7.8600001335144,0,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,3013,1,62,65,3,"Monday"
4388161847,2016-05-10,10299,7.92000007629395,7.92000007629395,0,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,3061,1,354,375,21,"Tuesday"
4388161847,2016-05-11,10201,7.84000015258789,7.84000015258789,0,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,2954,1,469,494,25,"Wednesday"
4388161847,2016-05-12,3369,2.58999991416931,2.58999991416931,0,0,0,2.58999991416931,0,0,0,108,825,1623,NA,NA,NA,NA,"Thursday"
4445114986,2016-04-12,3276,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,196,787,2113,2,429,457,28,"Tuesday"
4445114986,2016-04-13,2961,1.99000000953674,1.99000000953674,0,0,0,1.99000000953674,0,0,0,194,840,2095,2,370,406,36,"Wednesday"
4445114986,2016-04-14,3974,2.67000007629395,2.67000007629395,0,0,0,2.67000007629395,0,0,0,231,717,2194,1,441,492,51,"Thursday"
4445114986,2016-04-15,7198,4.82999992370605,4.82999992370605,0,0,0,4.82999992370605,0,0,0,350,711,2496,2,337,379,42,"Friday"
4445114986,2016-04-16,3945,2.65000009536743,2.65000009536743,0,0,0,2.65000009536743,0,0,0,225,716,2180,1,462,499,37,"Saturday"
4445114986,2016-04-17,2268,1.51999998092651,1.51999998092651,0,0,0,1.51999998092651,0,0,0,114,1219,1933,1,98,107,9,"Sunday"
4445114986,2016-04-18,6155,4.23999977111816,4.23999977111816,0,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,2248,NA,NA,NA,NA,"Monday"
4445114986,2016-04-19,2064,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,121,895,1954,2,388,424,36,"Tuesday"
4445114986,2016-04-20,2072,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,137,841,1974,1,439,462,23,"Wednesday"
4445114986,2016-04-21,3809,2.55999994277954,2.55999994277954,0,0,0,2.53999996185303,0,0,0,215,756,2150,1,436,469,33,"Thursday"
4445114986,2016-04-22,6831,4.57999992370605,4.57999992370605,0,0,0,4.57999992370605,0,0,0,317,706,2432,1,388,417,29,"Friday"
4445114986,2016-04-23,4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149,NA,NA,NA,NA,"Saturday"
4445114986,2016-04-24,5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247,NA,NA,NA,NA,"Sunday"
4445114986,2016-04-25,3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070,1,328,345,17,"Monday"
4445114986,2016-04-26,6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291,2,353,391,38,"Tuesday"
4445114986,2016-04-27,7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361,1,332,374,42,"Wednesday"
4445114986,2016-04-28,4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203,1,419,442,23,"Thursday"
4445114986,2016-04-29,4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196,1,106,108,2,"Friday"
4445114986,2016-04-30,6222,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,290,797,2363,1,322,353,31,"Saturday"
4445114986,2016-05-01,5232,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,240,741,2246,2,439,459,20,"Sunday"
4445114986,2016-05-02,6910,4.75,4.75,0,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,2336,1,502,542,40,"Monday"
4445114986,2016-05-03,7502,5.17999982833862,5.17999982833862,0,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,2421,2,417,450,33,"Tuesday"
4445114986,2016-05-04,2923,1.96000003814697,1.96000003814697,0,0,0,1.96000003814697,0,0,0,180,897,2070,2,337,363,26,"Wednesday"
4445114986,2016-05-05,3800,2.54999995231628,2.54999995231628,0,0.119999997317791,0.239999994635582,2.1800000667572,0,2,6,185,734,2120,2,462,513,51,"Thursday"
4445114986,2016-05-06,4514,3.02999997138977,3.02999997138977,0,0,0,3.02999997138977,0,0,0,229,809,2211,2,374,402,28,"Friday"
4445114986,2016-05-07,5183,3.58999991416931,3.58999991416931,0,2.13000011444092,0.189999997615814,1.25,0,26,4,108,866,2123,2,401,436,35,"Saturday"
4445114986,2016-05-08,7303,4.90000009536743,4.90000009536743,0,0,0.25,4.65000009536743,0,0,8,308,733,2423,1,361,391,30,"Sunday"
4445114986,2016-05-09,5275,3.53999996185303,3.53999996185303,0,0,0,3.53999996185303,0,0,0,266,641,2281,1,457,533,76,"Monday"
4445114986,2016-05-10,3915,2.63000011444092,2.63000011444092,0,0,0,2.63000011444092,0,0,0,231,783,2181,1,405,426,21,"Tuesday"
4445114986,2016-05-11,9105,6.1100001335144,6.1100001335144,0,2.25,1,2.85999989509583,0,34,22,232,622,2499,1,499,530,31,"Wednesday"
4445114986,2016-05-12,768,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,58,380,1212,1,483,501,18,"Thursday"
4558609924,2016-04-12,5135,3.39000010490417,3.39000010490417,0,0,0,3.39000010490417,0,0,0,318,1122,1909,NA,NA,NA,NA,"Tuesday"
4558609924,2016-04-13,4978,3.28999996185303,3.28999996185303,0,1.24000000953674,0.439999997615814,1.61000001430511,0,19,7,127,1287,1722,NA,NA,NA,NA,"Wednesday"
4558609924,2016-04-14,6799,4.48999977111816,4.48999977111816,0,0,0,4.48999977111816,0,0,0,279,1161,1922,NA,NA,NA,NA,"Thursday"
4558609924,2016-04-15,7795,5.15000009536743,5.15000009536743,0,0.589999973773956,0.839999973773956,3.73000001907349,0,17,30,262,1131,2121,NA,NA,NA,NA,"Friday"
4558609924,2016-04-16,7289,4.82000017166138,4.82000017166138,0,0.550000011920929,0.75,3.5,0,8,12,308,1112,1997,NA,NA,NA,NA,"Saturday"
4558609924,2016-04-17,9634,6.40000009536743,6.40000009536743,0,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,2117,NA,NA,NA,NA,"Sunday"
4558609924,2016-04-18,8940,5.90999984741211,5.90999984741211,0,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,2116,NA,NA,NA,NA,"Monday"
4558609924,2016-04-19,5401,3.5699999332428,3.5699999332428,0,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,1876,NA,NA,NA,NA,"Tuesday"
4558609924,2016-04-20,4803,3.17000007629395,3.17000007629395,0,0,0,3.17000007629395,0,0,0,222,1218,1788,NA,NA,NA,NA,"Wednesday"
4558609924,2016-04-21,13743,9.07999992370605,9.07999992370605,0,0.419999986886978,0.970000028610229,7.69999980926514,0,6,21,432,844,2486,1,126,137,11,"Thursday"
4558609924,2016-04-22,9601,6.34999990463257,6.34999990463257,0,1.37000000476837,1.5,3.47000002861023,0,20,25,273,1122,2094,NA,NA,NA,NA,"Friday"
4558609924,2016-04-23,6890,4.55000019073486,4.55000019073486,0,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,2085,NA,NA,NA,NA,"Saturday"
4558609924,2016-04-24,8563,5.65999984741211,5.65999984741211,0,0,0,5.65000009536743,0,0,0,395,1045,2173,NA,NA,NA,NA,"Sunday"
4558609924,2016-04-25,8095,5.34999990463257,5.34999990463257,0,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,2225,NA,NA,NA,NA,"Monday"
4558609924,2016-04-26,9148,6.05000019073486,6.05000019073486,0,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,2223,1,103,121,18,"Tuesday"
4558609924,2016-04-27,9557,6.32000017166138,6.32000017166138,0,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,2098,NA,NA,NA,NA,"Wednesday"
4558609924,2016-04-28,9451,6.25,6.25,0,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,2185,NA,NA,NA,NA,"Thursday"
4558609924,2016-04-29,7833,5.17999982833862,5.17999982833862,0,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,1918,1,171,179,8,"Friday"
4558609924,2016-04-30,10319,6.82000017166138,6.82000017166138,0,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,2105,NA,NA,NA,NA,"Saturday"
4558609924,2016-05-01,3428,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,190,1121,1692,1,115,129,14,"Sunday"
4558609924,2016-05-02,7891,5.21999979019165,5.21999979019165,0,0,0,5.21999979019165,0,0,0,383,1057,2066,NA,NA,NA,NA,"Monday"
4558609924,2016-05-03,5267,3.48000001907349,3.48000001907349,0,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,1953,NA,NA,NA,NA,"Tuesday"
4558609924,2016-05-04,5232,3.46000003814697,3.46000003814697,0,0,0,3.46000003814697,0,0,0,252,1188,1842,NA,NA,NA,NA,"Wednesday"
4558609924,2016-05-05,10611,7.01000022888184,7.01000022888184,0,1.00999999046326,0.5,5.51000022888184,0,14,8,370,1048,2262,NA,NA,NA,NA,"Thursday"
4558609924,2016-05-06,3755,2.48000001907349,2.48000001907349,0,0,0,2.48000001907349,0,0,0,202,1238,1722,NA,NA,NA,NA,"Friday"
4558609924,2016-05-07,8237,5.44000005722046,5.44000005722046,0,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,1973,NA,NA,NA,NA,"Saturday"
4558609924,2016-05-08,6543,4.32999992370605,4.32999992370605,0,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,2666,1,123,134,11,"Sunday"
4558609924,2016-05-09,11451,7.57000017166138,7.57000017166138,0,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,2223,NA,NA,NA,NA,"Monday"
4558609924,2016-05-10,6435,4.25,4.25,0,0.740000009536743,1.12000000476837,2.39000010490417,0,11,18,220,1191,1889,NA,NA,NA,NA,"Tuesday"
4558609924,2016-05-11,9108,6.01999998092651,6.01999998092651,0,0.259999990463257,1.82000005245209,3.94000005722046,0,4,31,324,1081,2131,NA,NA,NA,NA,"Wednesday"
4558609924,2016-05-12,6307,4.17000007629395,4.17000007629395,0,0,0,4.17000007629395,0,0,0,247,736,1452,NA,NA,NA,NA,"Thursday"
4702921684,2016-04-12,7213,5.88000011444092,5.88000011444092,0,0,0,5.84999990463257,0,0,0,263,718,2947,1,425,439,14,"Tuesday"
4702921684,2016-04-13,6877,5.57999992370605,5.57999992370605,0,0,0,5.57999992370605,0,0,0,258,777,2898,2,400,430,30,"Wednesday"
4702921684,2016-04-14,7860,6.36999988555908,6.36999988555908,0,0,0,6.36999988555908,0,0,0,271,772,2984,1,384,415,31,"Thursday"
4702921684,2016-04-15,6506,5.28000020980835,5.28000020980835,0,0.0700000002980232,0.419999986886978,4.78999996185303,0,1,8,256,944,2896,1,253,257,4,"Friday"
